Date,Open,High,Low,Close,Adj Close,Volume
10/21/1986,0.147321,0.147321,0.145647,0.146205,0.114963,113724800
10/22/1986,0.146205,0.146763,0.143973,0.145089,0.114086,94483200
10/23/1986,0.145089,0.147879,0.145089,0.147879,0.116279,123132800
10/24/1986,0.147879,0.148438,0.146205,0.147321,0.115841,75331200
10/27/1986,0.149554,0.151786,0.148438,0.151786,0.119352,151200000
10/28/1986,0.151786,0.152344,0.147321,0.148996,0.117158,142240000
10/29/1986,0.149554,0.149554,0.147879,0.148996,0.117158,85433600
10/30/1986,0.149554,0.155134,0.148996,0.152902,0.120229,293440000
10/31/1986,0.152902,0.155692,0.152902,0.154576,0.121545,121296000
11/3/1986,0.155134,0.156808,0.154576,0.15625,0.122862,151827200
11/4/1986,0.155692,0.160156,0.151228,0.159598,0.125494,246400000
11/5/1986,0.159598,0.165737,0.158482,0.165179,0.129883,624960000
11/6/1986,0.163504,0.164621,0.159598,0.161272,0.126811,331520000
11/7/1986,0.160714,0.161272,0.155692,0.159598,0.125494,143158400
11/10/1986,0.160156,0.160156,0.156808,0.157924,0.124178,105884800
11/11/1986,0.158482,0.159598,0.157366,0.158482,0.124617,50176000
11/12/1986,0.159598,0.163504,0.15904,0.163504,0.128566,130995200
11/13/1986,0.162946,0.162946,0.158482,0.158482,0.124617,137513600
11/14/1986,0.158482,0.158482,0.155692,0.157366,0.123739,135116800
11/17/1986,0.157366,0.165179,0.15625,0.162388,0.127688,141680000
11/18/1986,0.162388,0.164063,0.156808,0.157924,0.124178,170060800
11/19/1986,0.156808,0.157366,0.154018,0.15625,0.122862,302400000
11/20/1986,0.155692,0.157924,0.155692,0.157366,0.123739,295680000
11/21/1986,0.157366,0.16183,0.156808,0.160714,0.126372,286720000
11/24/1986,0.16183,0.170201,0.160714,0.169643,0.133393,376320000
11/25/1986,0.169643,0.180246,0.169643,0.179688,0.141291,848960000
11/26/1986,0.179129,0.184152,0.178571,0.180804,0.142169,506240000
11/28/1986,0.180804,0.181362,0.176897,0.178571,0.140413,220550400
12/1/1986,0.178571,0.179129,0.174665,0.179129,0.140852,347200000
12/2/1986,0.180804,0.186384,0.178571,0.185268,0.145679,369600000
12/3/1986,0.185826,0.191964,0.185268,0.190848,0.150067,336000000
12/4/1986,0.19029,0.190848,0.1875,0.189732,0.149189,268800000
12/5/1986,0.19029,0.195313,0.189732,0.195313,0.153578,262080000
12/8/1986,0.194754,0.195871,0.189174,0.189732,0.149189,347200000
12/9/1986,0.189174,0.19029,0.183594,0.189174,0.14875,302400000
12/10/1986,0.189174,0.195313,0.1875,0.194196,0.152699,244160000
12/11/1986,0.194754,0.195871,0.19029,0.191406,0.150505,226240000
12/12/1986,0.191406,0.191964,0.184152,0.184152,0.144801,180118400
12/15/1986,0.183036,0.186384,0.180246,0.186384,0.146556,209059200
12/16/1986,0.185826,0.189732,0.185826,0.189732,0.149189,151939200
12/17/1986,0.189174,0.189732,0.182478,0.184152,0.144801,151110400
12/18/1986,0.183594,0.186942,0.18192,0.18471,0.14524,175056000
12/19/1986,0.18471,0.189732,0.18471,0.188058,0.147873,199091200
12/22/1986,0.1875,0.189732,0.186384,0.188058,0.147873,164371200
12/23/1986,0.188616,0.189174,0.186942,0.188058,0.147873,244160000
12/24/1986,0.1875,0.188058,0.185826,0.186942,0.146995,95760000
12/26/1986,0.186942,0.186942,0.183036,0.183036,0.143924,89868800
12/29/1986,0.183036,0.183594,0.179688,0.180804,0.142169,117644800
12/30/1986,0.180804,0.185268,0.180246,0.183036,0.143924,148153600
12/31/1986,0.183036,0.18471,0.180246,0.180804,0.142169,132563200
1/2/1987,0.180246,0.183594,0.179129,0.182478,0.143485,120870400
1/5/1987,0.184152,0.19308,0.183036,0.191964,0.150944,239680000
1/6/1987,0.192522,0.196429,0.19029,0.195313,0.153578,324800000
1/7/1987,0.195871,0.200335,0.194754,0.199777,0.157088,434560000
1/8/1987,0.199777,0.201451,0.198661,0.199777,0.157088,291200000
1/9/1987,0.199777,0.204241,0.198103,0.202567,0.159281,239680000
1/12/1987,0.203125,0.204241,0.199777,0.203125,0.15972,232960000
1/13/1987,0.201451,0.202567,0.199219,0.199219,0.156649,211724800
1/14/1987,0.199219,0.215402,0.198661,0.214844,0.168935,504000000
1/15/1987,0.215402,0.229353,0.214286,0.222656,0.175078,546560000
1/16/1987,0.223214,0.223214,0.21317,0.217634,0.171129,407680000
1/19/1987,0.217634,0.237165,0.213728,0.237165,0.186486,362880000
1/20/1987,0.245536,0.248884,0.229911,0.230469,0.181221,775040000
1/21/1987,0.227121,0.228237,0.21875,0.21875,0.172006,533120000
1/22/1987,0.218192,0.234933,0.216518,0.234375,0.184293,472640000
1/23/1987,0.234375,0.236607,0.22433,0.22433,0.176394,459200000
1/26/1987,0.223214,0.225446,0.220982,0.222098,0.174639,351680000
1/27/1987,0.223214,0.237165,0.222656,0.235491,0.18517,378560000
1/28/1987,0.236607,0.248884,0.232701,0.24721,0.194385,414400000
1/29/1987,0.249442,0.25558,0.238281,0.241629,0.189996,557760000
1/30/1987,0.241071,0.249442,0.234933,0.247768,0.194824,409920000
2/2/1987,0.247768,0.25,0.242188,0.249442,0.19614,246400000
2/3/1987,0.25,0.250558,0.24442,0.247768,0.194824,178617600
2/4/1987,0.247768,0.247768,0.242746,0.245536,0.193069,217840000
2/5/1987,0.245536,0.246094,0.237165,0.240513,0.189119,340480000
2/6/1987,0.241071,0.241071,0.236049,0.241071,0.189558,293440000
2/9/1987,0.236049,0.238281,0.233259,0.234933,0.184731,157001600
2/10/1987,0.234375,0.235491,0.230469,0.235491,0.18517,166790400
2/11/1987,0.236607,0.253348,0.235491,0.252232,0.198334,342720000
2/12/1987,0.254464,0.267299,0.254464,0.261719,0.205794,710080000
2/13/1987,0.261719,0.279018,0.258929,0.277344,0.21808,510720000
2/17/1987,0.277344,0.296875,0.276228,0.296317,0.232998,409920000
2/18/1987,0.297433,0.300781,0.282924,0.283482,0.222906,470400000
2/19/1987,0.283482,0.283482,0.27567,0.27846,0.218957,313600000
2/20/1987,0.27846,0.279018,0.270647,0.273438,0.215008,190646400
2/23/1987,0.271763,0.28683,0.266183,0.281808,0.22159,351680000
2/24/1987,0.282366,0.294643,0.281808,0.292411,0.229927,356160000
2/25/1987,0.292411,0.310268,0.288504,0.308594,0.242652,454720000
2/26/1987,0.310268,0.318638,0.303571,0.308594,0.242652,499520000
2/27/1987,0.308594,0.316964,0.302455,0.3125,0.245723,405440000
3/2/1987,0.313616,0.314732,0.299107,0.301339,0.236947,396480000
3/3/1987,0.301339,0.304129,0.289063,0.290179,0.228172,436800000
3/4/1987,0.293527,0.304688,0.291853,0.301897,0.237386,448000000
3/5/1987,0.301339,0.308036,0.300223,0.305804,0.240458,338240000
3/6/1987,0.300223,0.305246,0.297991,0.300223,0.23607,176377600
3/9/1987,0.296875,0.297991,0.287946,0.288504,0.226855,255360000
3/10/1987,0.287946,0.298549,0.287946,0.297991,0.234315,244160000
3/11/1987,0.300223,0.303571,0.295759,0.295759,0.23256,218467200
3/12/1987,0.294643,0.295759,0.28404,0.291295,0.22905,302400000
3/13/1987,0.291295,0.294643,0.283482,0.283482,0.222906,197612800
3/16/1987,0.283482,0.291295,0.279018,0.291295,0.22905,246400000
3/17/1987,0.292411,0.303571,0.290179,0.299107,0.235192,244160000
3/18/1987,0.300223,0.301339,0.289063,0.294643,0.231682,302400000
3/19/1987,0.293527,0.305804,0.292411,0.305246,0.240019,206729600
3/20/1987,0.304688,0.311384,0.304688,0.304688,0.239581,347200000
3/23/1987,0.303571,0.304688,0.295759,0.301339,0.236947,246400000
3/24/1987,0.302455,0.305804,0.295759,0.295759,0.23256,268800000
3/25/1987,0.296875,0.299107,0.291295,0.297991,0.234315,273280000
3/26/1987,0.297991,0.302455,0.296875,0.300223,0.23607,143024000
3/27/1987,0.300223,0.301339,0.289063,0.290179,0.228172,133907200
3/30/1987,0.283482,0.28683,0.277902,0.279018,0.219396,259840000
3/31/1987,0.277902,0.289063,0.277902,0.287946,0.226416,273280000
4/1/1987,0.28125,0.299107,0.27846,0.297991,0.234315,217862400
4/2/1987,0.304688,0.320313,0.299107,0.320313,0.251867,777280000
4/3/1987,0.319196,0.320871,0.313616,0.320313,0.251867,539840000
4/6/1987,0.319196,0.324777,0.309152,0.3125,0.245723,288960000
4/7/1987,0.311384,0.313616,0.302455,0.302455,0.237825,259840000
4/8/1987,0.302455,0.313616,0.301339,0.308036,0.242213,230720000
4/9/1987,0.30692,0.319196,0.302455,0.316964,0.249233,237440000
4/10/1987,0.31808,0.319196,0.311384,0.313616,0.246601,217840000
4/13/1987,0.3125,0.313616,0.301339,0.301339,0.236947,142217600
4/14/1987,0.297991,0.311384,0.296875,0.303571,0.238702,407680000
4/15/1987,0.310268,0.316964,0.30692,0.316964,0.249233,349440000
4/16/1987,0.31808,0.327009,0.316964,0.319196,0.250989,347200000
4/20/1987,0.319196,0.324777,0.315848,0.317522,0.249672,149161600
4/21/1987,0.313616,0.334821,0.310268,0.333705,0.262397,432320000
4/22/1987,0.342076,0.34375,0.330357,0.331473,0.260642,403200000
4/23/1987,0.331473,0.344866,0.331473,0.339286,0.266786,304640000
4/24/1987,0.33817,0.341518,0.332589,0.333705,0.262397,255360000
4/27/1987,0.331473,0.335938,0.327009,0.334821,0.263275,383040000
4/28/1987,0.33817,0.347656,0.337054,0.34375,0.270296,324800000
4/29/1987,0.344866,0.356027,0.34375,0.347098,0.272928,291200000
4/30/1987,0.348214,0.357143,0.347098,0.353795,0.278194,253120000
5/1/1987,0.354911,0.357143,0.351563,0.357143,0.280827,132720000
5/4/1987,0.354911,0.358259,0.352679,0.356027,0.279949,142105600
5/5/1987,0.357143,0.360491,0.348214,0.358259,0.281704,230720000
5/6/1987,0.359375,0.367188,0.353795,0.357143,0.280827,286720000
5/7/1987,0.356027,0.361607,0.356027,0.358259,0.281704,180790400
5/8/1987,0.359375,0.361607,0.352679,0.352679,0.277317,184732800
5/11/1987,0.34375,0.354911,0.342634,0.34375,0.270707,197276800
5/12/1987,0.339286,0.341518,0.334821,0.337054,0.265434,259840000
5/13/1987,0.33817,0.351004,0.337054,0.350446,0.27598,311360000
5/14/1987,0.34933,0.354911,0.34933,0.353795,0.278618,148489600
5/15/1987,0.353795,0.353795,0.348214,0.34933,0.275102,145958400
5/18/1987,0.34933,0.350446,0.337054,0.33817,0.266313,241920000
5/19/1987,0.33817,0.33817,0.324219,0.327009,0.257523,239680000
5/20/1987,0.325893,0.334821,0.323661,0.332589,0.261918,288960000
5/21/1987,0.333705,0.33817,0.332589,0.332589,0.261918,173801600
5/22/1987,0.334821,0.337054,0.329241,0.330915,0.260599,97104000
5/26/1987,0.332589,0.348214,0.330357,0.348214,0.274223,152252800
5/27/1987,0.348214,0.358259,0.345982,0.354911,0.279497,180700800
5/28/1987,0.354911,0.358259,0.350446,0.357143,0.281254,151222400
5/29/1987,0.358259,0.359375,0.352679,0.352679,0.277739,92601600
6/1/1987,0.354911,0.354911,0.345982,0.347098,0.273344,83305600
6/2/1987,0.345982,0.348214,0.34375,0.344866,0.271586,137491200
6/3/1987,0.344866,0.354911,0.344866,0.347098,0.273344,171315200
6/4/1987,0.348214,0.351563,0.34375,0.350446,0.27598,153596800
6/5/1987,0.351563,0.351563,0.347098,0.347098,0.273344,130928000
6/8/1987,0.347098,0.348214,0.342634,0.347098,0.273344,201846400
6/9/1987,0.345982,0.354911,0.345982,0.350446,0.27598,127052800
6/10/1987,0.351563,0.358259,0.348214,0.350446,0.27598,146227200
6/11/1987,0.350446,0.357143,0.348214,0.352679,0.277739,125372800
6/12/1987,0.352679,0.356027,0.351563,0.352679,0.277739,101763200
6/15/1987,0.352679,0.354911,0.345982,0.350446,0.27598,259840000
6/16/1987,0.370536,0.372768,0.339286,0.370536,0.291801,342720000
6/17/1987,0.370536,0.379464,0.357143,0.361607,0.28477,297920000
6/18/1987,0.359375,0.372768,0.352679,0.370536,0.291801,229600000
6/19/1987,0.370536,0.372768,0.360491,0.366071,0.288285,125440000
6/22/1987,0.368304,0.377232,0.364955,0.375,0.295317,169120000
6/23/1987,0.375,0.376116,0.363839,0.368304,0.290044,80852800
6/24/1987,0.370536,0.386161,0.361607,0.375,0.295317,118720000
6/25/1987,0.375,0.379464,0.361607,0.361607,0.28477,120960000
6/26/1987,0.363839,0.370536,0.357143,0.361607,0.28477,127680000
6/29/1987,0.361607,0.363839,0.357143,0.363839,0.286527,101304000
6/30/1987,0.361607,0.366071,0.354911,0.361607,0.28477,144480000
7/1/1987,0.363839,0.363839,0.354911,0.357143,0.281254,94830400
7/2/1987,0.357143,0.366071,0.354911,0.362723,0.285648,81558400
7/6/1987,0.363839,0.372768,0.361607,0.363839,0.286527,85489600
7/7/1987,0.361607,0.366071,0.345982,0.350446,0.27598,203840000
7/8/1987,0.350446,0.350446,0.325893,0.332589,0.261918,341600000
7/9/1987,0.332589,0.345982,0.332589,0.337054,0.265434,239680000
7/10/1987,0.339286,0.350446,0.337054,0.339286,0.267192,156800000
7/13/1987,0.348214,0.363839,0.345982,0.361607,0.28477,255360000
7/14/1987,0.366071,0.383929,0.366071,0.383929,0.302349,257600000
7/15/1987,0.383929,0.399554,0.377232,0.392857,0.309379,271040000
7/16/1987,0.392857,0.392857,0.386161,0.392857,0.309379,94584000
7/17/1987,0.395089,0.399554,0.381696,0.386161,0.304106,92198400
7/20/1987,0.383929,0.386161,0.370536,0.372768,0.293559,124320000
7/21/1987,0.375,0.379464,0.368304,0.36942,0.290923,110992000
7/22/1987,0.370536,0.381696,0.368304,0.379464,0.298832,60928000
7/23/1987,0.383929,0.388393,0.361607,0.372768,0.293559,74737600
7/24/1987,0.370536,0.381696,0.370536,0.379464,0.298832,117600000
7/27/1987,0.379464,0.383929,0.375,0.377232,0.297075,56638400
7/28/1987,0.379464,0.381696,0.372768,0.373884,0.294438,74289600
7/29/1987,0.375,0.375,0.361607,0.366071,0.288285,98828800
7/30/1987,0.366071,0.370536,0.363839,0.370536,0.291801,104294400
7/31/1987,0.368304,0.375,0.368304,0.368304,0.290044,73046400
8/3/1987,0.366071,0.370536,0.359375,0.359375,0.283012,63358400
8/4/1987,0.361607,0.377232,0.357143,0.377232,0.297075,120960000
8/5/1987,0.377232,0.388393,0.375,0.386161,0.304106,129920000
8/6/1987,0.386161,0.417411,0.381696,0.412946,0.3252,252000000
8/7/1987,0.412946,0.421875,0.410714,0.415179,0.326958,152320000
8/10/1987,0.430804,0.430804,0.408482,0.430804,0.339702,77996800
8/11/1987,0.441964,0.448661,0.435268,0.441964,0.348502,271040000
8/12/1987,0.441964,0.444196,0.430804,0.435268,0.343222,161280000
8/13/1987,0.435268,0.448661,0.433036,0.4375,0.344982,196000000
8/14/1987,0.433036,0.446429,0.428571,0.4375,0.344982,104854400
8/17/1987,0.441964,0.446429,0.435268,0.441964,0.348502,145600000
8/18/1987,0.439732,0.441964,0.430804,0.435268,0.343222,237440000
8/19/1987,0.441964,0.446429,0.4375,0.446429,0.352022,66875200
8/20/1987,0.448661,0.46875,0.444196,0.462054,0.364343,175840000
8/21/1987,0.462054,0.479911,0.459821,0.473214,0.373143,140000000
8/24/1987,0.473214,0.477679,0.466518,0.466518,0.367863,120960000
8/25/1987,0.470982,0.475446,0.464286,0.464286,0.366103,136640000
8/26/1987,0.473214,0.477679,0.464286,0.464286,0.366103,196000000
8/27/1987,0.466518,0.470982,0.459821,0.464286,0.366103,124320000
8/28/1987,0.464286,0.46875,0.459821,0.464286,0.366103,95816000
8/31/1987,0.466518,0.484375,0.462054,0.482143,0.380184,150080000
9/1/1987,0.488839,0.493304,0.46875,0.46875,0.369623,138880000
9/2/1987,0.464286,0.475446,0.453125,0.464286,0.366103,229600000
9/3/1987,0.46875,0.470982,0.448661,0.457589,0.360823,184800000
9/4/1987,0.457589,0.462054,0.446429,0.450893,0.355543,108438400
9/8/1987,0.448661,0.450893,0.433036,0.445313,0.351142,175840000
9/9/1987,0.448661,0.473214,0.441964,0.470982,0.371383,157920000
9/10/1987,0.475446,0.486607,0.47433,0.479911,0.378424,140000000
9/11/1987,0.482143,0.495536,0.470982,0.486607,0.383704,124320000
9/14/1987,0.488839,0.493304,0.470982,0.473214,0.373143,81905600
9/15/1987,0.473214,0.473214,0.459821,0.462054,0.364343,104608000
9/16/1987,0.462054,0.469866,0.457589,0.462054,0.364343,168000000
9/17/1987,0.464286,0.466518,0.455357,0.464286,0.366103,66796800
9/18/1987,0.464286,0.466518,0.458705,0.462054,0.364343,71198400
9/21/1987,0.462054,0.470982,0.448661,0.448661,0.353782,128800000
9/22/1987,0.450893,0.484375,0.448661,0.483259,0.381064,153440000
9/23/1987,0.483259,0.5,0.479911,0.493304,0.388985,254576000
9/24/1987,0.493304,0.516741,0.493304,0.504464,0.397785,182560000
9/25/1987,0.506696,0.517857,0.504464,0.513393,0.404826,106523200
9/28/1987,0.513393,0.524554,0.495536,0.497768,0.392505,203840000
9/29/1987,0.5,0.5,0.484375,0.486607,0.383704,171360000
9/30/1987,0.484375,0.508929,0.484375,0.504464,0.397785,122080000
10/1/1987,0.506696,0.524554,0.504464,0.520089,0.410106,116480000
10/2/1987,0.520089,0.524554,0.513393,0.522321,0.411866,96499200
10/5/1987,0.522321,0.533482,0.515625,0.529018,0.417146,134400000
10/6/1987,0.53125,0.53125,0.495536,0.497768,0.392505,201600000
10/7/1987,0.495536,0.497768,0.484375,0.495536,0.390745,224000000
10/8/1987,0.495536,0.5,0.475446,0.484375,0.381944,164640000
10/9/1987,0.484375,0.495536,0.482143,0.483259,0.381064,145600000
10/12/1987,0.484375,0.485491,0.462054,0.475446,0.374903,199360000
10/13/1987,0.486607,0.488839,0.475446,0.486607,0.383704,162400000
10/14/1987,0.479911,0.482143,0.464286,0.475446,0.374903,258720000
10/15/1987,0.475446,0.486607,0.462054,0.464286,0.366103,348320000
10/16/1987,0.466518,0.473214,0.424107,0.430804,0.339702,420000000
10/19/1987,0.430804,0.430804,0.316964,0.325893,0.256976,476000000
10/20/1987,0.34375,0.375,0.291295,0.308036,0.242896,568960000
10/21/1987,0.34375,0.375,0.339286,0.361607,0.285138,534240000
10/22/1987,0.350446,0.361607,0.321429,0.328125,0.258736,385280000
10/23/1987,0.319196,0.325893,0.305804,0.316964,0.249936,198240000
10/26/1987,0.308036,0.3125,0.246652,0.25,0.197132,313600000
10/27/1987,0.263393,0.287946,0.258929,0.270089,0.212973,455840000
10/28/1987,0.274554,0.301339,0.261161,0.299107,0.235855,418880000
10/29/1987,0.305804,0.357143,0.287946,0.352679,0.278098,331520000
10/30/1987,0.357143,0.383929,0.34375,0.344866,0.271937,421120000
11/2/1987,0.345982,0.352679,0.334821,0.345982,0.272817,188160000
11/3/1987,0.339286,0.34375,0.305804,0.323661,0.255216,313600000
11/4/1987,0.316964,0.332589,0.310268,0.321429,0.253456,234080000
11/5/1987,0.323661,0.345982,0.323661,0.339286,0.267537,255360000
11/6/1987,0.341518,0.352679,0.330357,0.337054,0.265777,187040000
11/9/1987,0.330357,0.334821,0.323661,0.332589,0.262256,210560000
11/10/1987,0.325893,0.334821,0.321429,0.323661,0.255216,231840000
11/11/1987,0.332589,0.341518,0.328125,0.332589,0.262256,185920000
11/12/1987,0.34375,0.357143,0.342634,0.345982,0.272817,246400000
11/13/1987,0.350446,0.352679,0.330357,0.332589,0.262256,154560000
11/16/1987,0.337054,0.34375,0.325893,0.328125,0.258736,184800000
11/17/1987,0.328125,0.330357,0.3125,0.3125,0.246953,268800000
11/18/1987,0.319196,0.325893,0.308036,0.323661,0.255773,265440000
11/19/1987,0.325893,0.325893,0.303571,0.308036,0.243425,182560000
11/20/1987,0.303571,0.321429,0.296875,0.316964,0.250481,250880000
11/23/1987,0.316964,0.323661,0.310268,0.323661,0.255773,97395200
11/24/1987,0.328125,0.337054,0.322545,0.330357,0.261064,197120000
11/25/1987,0.330357,0.330357,0.321429,0.325893,0.257537,92400000
11/27/1987,0.323661,0.325893,0.310268,0.3125,0.246953,70683200
11/30/1987,0.301339,0.308036,0.272321,0.294643,0.232841,416640000
12/1/1987,0.299107,0.303571,0.292411,0.296875,0.234605,181440000
12/2/1987,0.296875,0.299107,0.290179,0.290179,0.229314,142240000
12/3/1987,0.294643,0.297991,0.265625,0.272321,0.215201,319200000
12/4/1987,0.270089,0.279018,0.265625,0.274554,0.216966,244160000
12/7/1987,0.276786,0.296875,0.276786,0.294643,0.232841,203840000
12/8/1987,0.299107,0.311384,0.296875,0.308036,0.243425,254240000
12/9/1987,0.308036,0.323661,0.302455,0.3125,0.246953,179200000
12/10/1987,0.301339,0.321429,0.296875,0.310268,0.245189,276640000
12/11/1987,0.310268,0.310268,0.299107,0.303571,0.239897,122080000
12/14/1987,0.308036,0.334821,0.305804,0.332589,0.262828,341600000
12/15/1987,0.337054,0.341518,0.330357,0.334821,0.264592,299040000
12/16/1987,0.337054,0.354911,0.332589,0.350446,0.27694,330400000
12/17/1987,0.361607,0.363839,0.350446,0.350446,0.27694,325920000
12/18/1987,0.352679,0.368304,0.350446,0.361607,0.28576,302400000
12/21/1987,0.361607,0.372768,0.359375,0.372768,0.29458,188160000
12/22/1987,0.372768,0.372768,0.361607,0.370536,0.292816,128800000
12/23/1987,0.372768,0.381696,0.368304,0.377232,0.298107,171360000
12/24/1987,0.375,0.383929,0.372768,0.38058,0.300753,69944000
12/28/1987,0.377232,0.379464,0.352679,0.359375,0.283996,229600000
12/29/1987,0.361607,0.377232,0.359375,0.376116,0.297225,118720000
12/30/1987,0.379464,0.390625,0.379464,0.387277,0.306045,155680000
12/31/1987,0.379464,0.383929,0.373884,0.375,0.296343,117600000
1/4/1988,0.381696,0.399554,0.377232,0.399554,0.315747,330400000
1/5/1988,0.410714,0.412946,0.395089,0.398438,0.314865,309120000
1/6/1988,0.401786,0.401786,0.390625,0.390625,0.308691,268800000
1/7/1988,0.388393,0.399554,0.379464,0.397321,0.313983,212800000
1/8/1988,0.397321,0.404018,0.352679,0.357143,0.282232,486080000
1/11/1988,0.357143,0.381696,0.354911,0.379464,0.299871,404320000
1/12/1988,0.383929,0.388393,0.354911,0.375,0.296343,400960000
1/13/1988,0.375,0.386161,0.367188,0.377232,0.298107,211680000
1/14/1988,0.381696,0.382813,0.375,0.377232,0.298107,132160000
1/15/1988,0.388393,0.401786,0.379464,0.382813,0.302518,343840000
1/18/1988,0.383929,0.383929,0.375,0.381696,0.301635,125440000
1/19/1988,0.377232,0.386161,0.36942,0.381696,0.301635,274400000
1/20/1988,0.383929,0.383929,0.341518,0.354911,0.280468,680960000
1/21/1988,0.361607,0.363839,0.351563,0.358259,0.283114,493920000
1/22/1988,0.361607,0.363839,0.341518,0.350446,0.27694,445760000
1/25/1988,0.352679,0.370536,0.352679,0.364955,0.288405,200480000
1/26/1988,0.363839,0.366071,0.350446,0.354911,0.280468,143360000
1/27/1988,0.359375,0.361607,0.345982,0.354911,0.280468,258720000
1/28/1988,0.357143,0.370536,0.354911,0.368304,0.291052,232960000
1/29/1988,0.370536,0.372768,0.359375,0.370536,0.292816,265440000
2/1/1988,0.372768,0.379464,0.36942,0.372768,0.29458,199360000
2/2/1988,0.370536,0.373884,0.361607,0.368304,0.291052,191520000
2/3/1988,0.366071,0.368304,0.350446,0.352679,0.278704,226240000
2/4/1988,0.352679,0.358259,0.348214,0.354911,0.280468,199360000
2/5/1988,0.357143,0.360491,0.34375,0.344866,0.27253,132160000
2/8/1988,0.34375,0.350446,0.337054,0.345982,0.273412,203840000
2/9/1988,0.348214,0.356027,0.345982,0.354911,0.280468,116480000
2/10/1988,0.354911,0.370536,0.354911,0.366071,0.289287,228480000
2/11/1988,0.366071,0.368304,0.359375,0.362723,0.286642,147840000
2/12/1988,0.362723,0.370536,0.361607,0.366071,0.289858,137760000
2/16/1988,0.366071,0.368304,0.357143,0.368304,0.291626,154560000
2/17/1988,0.368304,0.379464,0.368304,0.373884,0.296044,256480000
2/18/1988,0.371652,0.381696,0.370536,0.372768,0.295161,143360000
2/19/1988,0.372768,0.375,0.370536,0.372768,0.295161,90764800
2/22/1988,0.370536,0.389509,0.370536,0.386161,0.305765,200480000
2/23/1988,0.386161,0.390625,0.377232,0.381696,0.30223,220640000
2/24/1988,0.381696,0.383929,0.375,0.377232,0.298695,145600000
2/25/1988,0.375,0.383929,0.372768,0.372768,0.295161,179200000
2/26/1988,0.375,0.377232,0.368304,0.372768,0.295161,82342400
2/29/1988,0.372768,0.386161,0.370536,0.383929,0.303998,112000000
3/1/1988,0.386161,0.388393,0.379464,0.386161,0.305765,171360000
3/2/1988,0.390625,0.401786,0.388393,0.399554,0.31637,292320000
3/3/1988,0.397321,0.419643,0.397321,0.415179,0.328742,473760000
3/4/1988,0.410714,0.419643,0.40625,0.418527,0.331393,209440000
3/7/1988,0.417411,0.426339,0.415179,0.418527,0.331393,207200000
3/8/1988,0.417411,0.419643,0.410714,0.412946,0.326974,144480000
3/9/1988,0.412946,0.421875,0.412946,0.417411,0.330509,134400000
3/10/1988,0.419643,0.421875,0.404018,0.404018,0.319905,176960000
3/11/1988,0.40625,0.408482,0.397321,0.408482,0.323439,157920000
3/14/1988,0.408482,0.415179,0.40625,0.412946,0.326974,98123200
3/15/1988,0.410714,0.412946,0.399554,0.401786,0.318137,181440000
3/16/1988,0.40067,0.414063,0.397321,0.41183,0.32609,118720000
3/17/1988,0.412946,0.415179,0.399554,0.401786,0.318137,260960000
3/18/1988,0.401786,0.40625,0.395089,0.399554,0.31637,272160000
3/21/1988,0.396205,0.398438,0.383929,0.391741,0.310184,227360000
3/22/1988,0.392857,0.397321,0.386161,0.392857,0.311067,119179200
3/23/1988,0.392857,0.392857,0.373884,0.379464,0.300463,209440000
3/24/1988,0.372768,0.379464,0.357143,0.364955,0.288974,320320000
3/25/1988,0.363839,0.368304,0.357143,0.358259,0.283672,131040000
3/28/1988,0.357143,0.372768,0.352679,0.370536,0.293393,172480000
3/29/1988,0.370536,0.375,0.362723,0.366071,0.289858,213920000
3/30/1988,0.363839,0.368304,0.345982,0.352679,0.279254,371840000
3/31/1988,0.354911,0.361607,0.350446,0.357143,0.282789,217280000
4/4/1988,0.354911,0.361607,0.34375,0.345982,0.273951,181440000
4/5/1988,0.350446,0.352679,0.34375,0.350446,0.277486,147840000
4/6/1988,0.352679,0.372768,0.348214,0.372768,0.295161,190400000
4/7/1988,0.372768,0.378348,0.363839,0.363839,0.288091,163520000
4/8/1988,0.363839,0.372768,0.354911,0.366071,0.289858,202720000
4/11/1988,0.372768,0.375,0.366071,0.370536,0.293393,148960000
4/12/1988,0.372768,0.377232,0.368304,0.372768,0.295161,173600000
4/13/1988,0.372768,0.375,0.366071,0.368304,0.291626,143360000
4/14/1988,0.361607,0.370536,0.348214,0.352679,0.279254,188160000
4/15/1988,0.354911,0.357143,0.34375,0.352679,0.279254,232960000
4/18/1988,0.354911,0.363839,0.350446,0.357143,0.282789,170240000
4/19/1988,0.358259,0.370536,0.358259,0.359375,0.284556,212329600
4/20/1988,0.359375,0.361607,0.350446,0.354911,0.281021,215040000
4/21/1988,0.360491,0.361607,0.348214,0.352679,0.279254,178080000
4/22/1988,0.354911,0.359375,0.352679,0.358259,0.283672,107643200
4/25/1988,0.359375,0.366071,0.357143,0.364955,0.288974,150080000
4/26/1988,0.366071,0.372768,0.363839,0.370536,0.293393,175840000
4/27/1988,0.372768,0.375,0.370536,0.372768,0.295161,126560000
4/28/1988,0.372768,0.375,0.368304,0.36942,0.29251,99164800
4/29/1988,0.368304,0.370536,0.361607,0.366071,0.289858,89992000
5/2/1988,0.363839,0.368304,0.361607,0.366071,0.289858,82196800
5/3/1988,0.366071,0.377232,0.363839,0.372768,0.295161,124320000
5/4/1988,0.373884,0.385045,0.372768,0.375,0.296928,224000000
